1_0h,,2_0h,,3_0h,,1_12h,,2_12h,,3_12h,,1_24h,,2_24h,,3_24h,,1_36h,,2_36h,,3_36h,,1_48h,,2_48h,,3_48h,
13.392,0.00677060885974211,14.68,0.0074217845027639,15.882,0.00802948102676405,14.251,0.0072048944788071,16.569,0.00837680840778576,15.796,0.00798600190774241,16.655,0.00842028752680741,19.316,0.00976561236072122,18.629,0.0094182849796995,14.68,0.0074217845027639,16.225,0.0082028919316992,15.882,0.00802948102676405,17.17,0.00868065666978584,16.912,0.00855021931272091,15.796,0.00798600190774241
13.392,0.00677060885974211,14.68,0.0074217845027639,15.882,0.00802948102676405,14.251,0.0072048944788071,16.569,0.00837680840778576,15.796,0.00798600190774241,16.741,0.00846376664582905,19.402,0.00980909147974286,18.629,0.0094182849796995,14.68,0.0074217845027639,16.225,0.0082028919316992,15.882,0.00802948102676405,17.256,0.00872413578880748,16.912,0.00855021931272091,15.796,0.00798600190774241
13.392,0.00677060885974211,14.68,0.0074217845027639,15.882,0.00802948102676405,14.251,0.0072048944788071,16.569,0.00837680840778576,15.796,0.00798600190774241,16.741,0.00846376664582905,19.402,0.00980909147974286,18.629,0.0094182849796995,14.68,0.0074217845027639,16.225,0.0082028919316992,15.882,0.00802948102676405,17.256,0.00872413578880748,16.912,0.00855021931272091,15.796,0.00798600190774241
13.392,0.00677060885974211,14.68,0.0074217845027639,15.882,0.00802948102676405,14.251,0.0072048944788071,16.569,0.00837680840778576,15.796,0.00798600190774241,16.741,0.00846376664582905,19.488,0.0098525705987645,18.715,0.00946176409872114,14.68,0.0074217845027639,16.225,0.0082028919316992,15.882,0.00802948102676405,17.341,0.00876710933667771,16.912,0.00855021931272091,15.882,0.00802948102676405
13.478,0.00681408797876375,14.766,0.00746526362178554,15.968,0.00807296014578569,14.337,0.00724837359782875,16.569,0.00837680840778576,15.796,0.00798600190774241,16.741,0.00846376664582905,19.574,0.00989604971778614,18.715,0.00946176409872114,14.68,0.0074217845027639,16.225,0.0082028919316992,15.882,0.00802948102676405,17.341,0.00876710933667771,16.912,0.00855021931272091,15.882,0.00802948102676405
13.478,0.00681408797876375,14.766,0.00746526362178554,15.968,0.00807296014578569,14.337,0.00724837359782875,16.569,0.00837680840778576,15.796,0.00798600190774241,16.741,0.00846376664582905,19.574,0.00989604971778614,18.801,0.00950524321774278,14.68,0.0074217845027639,16.225,0.0082028919316992,15.968,0.00807296014578569,17.341,0.00876710933667771,16.912,0.00855021931272091,15.882,0.00802948102676405
13.478,0.00681408797876375,14.766,0.00746526362178554,15.968,0.00807296014578569,14.337,0.00724837359782875,16.655,0.00842028752680741,15.882,0.00802948102676405,16.826,0.00850674019369927,19.574,0.00989604971778614,18.801,0.00950524321774278,14.766,0.00746526362178554,16.311,0.00824637105072084,15.968,0.00807296014578569,17.341,0.00876710933667771,16.912,0.00855021931272091,15.882,0.00802948102676405
13.478,0.00681408797876375,14.766,0.00746526362178554,15.968,0.00807296014578569,14.337,0.00724837359782875,16.655,0.00842028752680741,15.882,0.00802948102676405,16.912,0.00855021931272091,19.574,0.00989604971778614,18.801,0.00950524321774278,14.766,0.00746526362178554,16.311,0.00824637105072084,15.968,0.00807296014578569,17.427,0.00881058845569935,16.998,0.00859369843174256,15.968,0.00807296014578569
13.478,0.00681408797876375,14.766,0.00746526362178554,15.968,0.00807296014578569,14.337,0.00724837359782875,16.655,0.00842028752680741,15.882,0.00802948102676405,16.912,0.00855021931272091,19.574,0.00989604971778614,18.801,0.00950524321774278,14.766,0.00746526362178554,16.397,0.00828985016974248,15.968,0.00807296014578569,17.427,0.00881058845569935,16.998,0.00859369843174256,15.968,0.00807296014578569
13.478,0.00681408797876375,14.766,0.00746526362178554,15.968,0.00807296014578569,14.337,0.00724837359782875,16.655,0.00842028752680741,15.882,0.00802948102676405,16.912,0.00855021931272091,19.574,0.00989604971778614,18.801,0.00950524321774278,14.766,0.00746526362178554,16.397,0.00828985016974248,16.054,0.00811643926480733,17.427,0.00881058845569935,16.998,0.00859369843174256,15.968,0.00807296014578569
13.478,0.00681408797876375,14.852,0.00750874274080718,15.968,0.00807296014578569,14.423,0.00729185271685039,16.741,0.00846376664582905,15.882,0.00802948102676405,16.912,0.00855021931272091,19.659,0.00993902326565637,18.887,0.00954872233676442,14.766,0.00746526362178554,16.397,0.00828985016974248,16.054,0.00811643926480733,17.427,0.00881058845569935,16.998,0.00859369843174256,15.968,0.00807296014578569
13.478,0.00681408797876375,14.852,0.00750874274080718,15.968,0.00807296014578569,14.423,0.00729185271685039,16.741,0.00846376664582905,15.882,0.00802948102676405,16.998,0.00859369843174256,19.659,0.00993902326565637,18.887,0.00954872233676442,14.852,0.00750874274080718,16.397,0.00828985016974248,16.054,0.00811643926480733,17.513,0.00885406757472099,17.084,0.0086371775507642,15.968,0.00807296014578569
13.478,0.00681408797876375,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.741,0.00846376664582905,15.968,0.00807296014578569,16.998,0.00859369843174256,19.659,0.00993902326565637,18.887,0.00954872233676442,14.852,0.00750874274080718,16.397,0.00828985016974248,16.14,0.00815991838382897,17.513,0.00885406757472099,17.084,0.0086371775507642,15.968,0.00807296014578569
13.478,0.00681408797876375,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.741,0.00846376664582905,15.968,0.00807296014578569,17.084,0.0086371775507642,19.831,0.0100259815036996,18.887,0.00954872233676442,14.938,0.00755222185982882,16.397,0.00828985016974248,16.14,0.00815991838382897,17.513,0.00885406757472099,17.084,0.0086371775507642,15.968,0.00807296014578569
13.478,0.00681408797876375,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.741,0.00846376664582905,15.968,0.00807296014578569,17.084,0.0086371775507642,19.831,0.0100259815036996,18.887,0.00954872233676442,14.938,0.00755222185982882,16.483,0.00833332928876412,16.14,0.00815991838382897,17.599,0.00889754669374263,17.084,0.0086371775507642,16.054,0.00811643926480733
13.478,0.00681408797876375,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.741,0.00846376664582905,15.968,0.00807296014578569,17.084,0.0086371775507642,19.831,0.0100259815036996,18.973,0.00959220145578606,14.938,0.00755222185982882,16.483,0.00833332928876412,16.14,0.00815991838382897,17.599,0.00889754669374263,17.084,0.0086371775507642,16.054,0.00811643926480733
13.564,0.00685756709778539,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.741,0.00846376664582905,15.968,0.00807296014578569,17.17,0.00868065666978584,19.831,0.0100259815036996,18.973,0.00959220145578606,14.938,0.00755222185982882,16.569,0.00837680840778576,16.14,0.00815991838382897,17.599,0.00889754669374263,17.084,0.0086371775507642,16.054,0.00811643926480733
13.564,0.00685756709778539,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.741,0.00846376664582905,15.968,0.00807296014578569,17.17,0.00868065666978584,20.003,0.0101129397417429,18.973,0.00959220145578606,15.024,0.00759570097885046,16.569,0.00837680840778576,16.14,0.00815991838382897,17.599,0.00889754669374263,17.17,0.00868065666978584,16.054,0.00811643926480733
13.564,0.00685756709778539,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.826,0.00850674019369927,15.968,0.00807296014578569,17.256,0.00872413578880748,20.089,0.0101564188607646,19.058,0.00963517500365629,15.024,0.00759570097885046,16.569,0.00837680840778576,16.225,0.0082028919316992,17.599,0.00889754669374263,17.17,0.00868065666978584,16.054,0.00811643926480733
13.564,0.00685756709778539,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.826,0.00850674019369927,15.968,0.00807296014578569,17.256,0.00872413578880748,20.089,0.0101564188607646,19.058,0.00963517500365629,15.024,0.00759570097885046,16.655,0.00842028752680741,16.225,0.0082028919316992,17.599,0.00889754669374263,17.17,0.00868065666978584,16.14,0.00815991838382897
13.564,0.00685756709778539,14.852,0.00750874274080718,16.054,0.00811643926480733,14.423,0.00729185271685039,16.826,0.00850674019369927,15.968,0.00807296014578569,17.256,0.00872413578880748,20.089,0.0101564188607646,19.058,0.00963517500365629,15.024,0.00759570097885046,16.655,0.00842028752680741,16.225,0.0082028919316992,17.599,0.00889754669374263,17.17,0.00868065666978584,16.14,0.00815991838382897
13.564,0.00685756709778539,14.938,0.00755222185982882,16.054,0.00811643926480733,14.508,0.00733482626472061,16.826,0.00850674019369927,16.054,0.00811643926480733,17.341,0.00876710933667771,20.089,0.0101564188607646,19.058,0.00963517500365629,15.109,0.00763867452672069,16.655,0.00842028752680741,16.225,0.0082028919316992,17.685,0.00894102581276427,17.17,0.00868065666978584,16.14,0.00815991838382897
13.564,0.00685756709778539,14.938,0.00755222185982882,16.054,0.00811643926480733,14.508,0.00733482626472061,16.826,0.00850674019369927,16.054,0.00811643926480733,17.341,0.00876710933667771,20.089,0.0101564188607646,19.058,0.00963517500365629,15.109,0.00763867452672069,16.655,0.00842028752680741,16.225,0.0082028919316992,17.685,0.00894102581276427,17.17,0.00868065666978584,16.14,0.00815991838382897
13.564,0.00685756709778539,14.938,0.00755222185982882,16.054,0.00811643926480733,14.508,0.00733482626472061,16.826,0.00850674019369927,16.054,0.00811643926480733,17.341,0.00876710933667771,20.175,0.0101998979797862,19.058,0.00963517500365629,15.109,0.00763867452672069,16.655,0.00842028752680741,16.225,0.0082028919316992,17.685,0.00894102581276427,17.256,0.00872413578880748,16.14,0.00815991838382897
13.564,0.00685756709778539,14.938,0.00755222185982882,16.054,0.00811643926480733,14.508,0.00733482626472061,16.826,0.00850674019369927,16.054,0.00811643926480733,17.427,0.00881058845569935,20.175,0.0101998979797862,19.058,0.00963517500365629,15.109,0.00763867452672069,16.655,0.00842028752680741,16.311,0.00824637105072084,17.771,0.00898450493178592,17.256,0.00872413578880748,16.14,0.00815991838382897
13.65,0.00690104621680703,15.024,0.00759570097885046,16.14,0.00815991838382897,14.508,0.00733482626472061,16.826,0.00850674019369927,16.054,0.00811643926480733,17.427,0.00881058845569935,20.175,0.0101998979797862,19.058,0.00963517500365629,15.195,0.00768215364574233,16.741,0.00846376664582905,16.311,0.00824637105072084,17.771,0.00898450493178592,17.256,0.00872413578880748,16.225,0.0082028919316992
13.65,0.00690104621680703,15.024,0.00759570097885046,16.14,0.00815991838382897,14.508,0.00733482626472061,16.912,0.00855021931272091,16.054,0.00811643926480733,17.427,0.00881058845569935,20.175,0.0101998979797862,19.058,0.00963517500365629,15.195,0.00768215364574233,16.741,0.00846376664582905,16.311,0.00824637105072084,17.771,0.00898450493178592,17.256,0.00872413578880748,16.225,0.0082028919316992
13.65,0.00690104621680703,15.024,0.00759570097885046,16.14,0.00815991838382897,14.508,0.00733482626472061,16.912,0.00855021931272091,16.054,0.00811643926480733,17.427,0.00881058845569935,20.26,0.0102428715276564,19.144,0.00967865412267793,15.195,0.00768215364574233,16.741,0.00846376664582905,16.311,0.00824637105072084,17.771,0.00898450493178592,17.341,0.00876710933667771,16.225,0.0082028919316992
13.65,0.00690104621680703,15.024,0.00759570097885046,16.14,0.00815991838382897,14.508,0.00733482626472061,16.912,0.00855021931272091,16.054,0.00811643926480733,17.513,0.00885406757472099,20.26,0.0102428715276564,19.144,0.00967865412267793,15.195,0.00768215364574233,16.741,0.00846376664582905,16.311,0.00824637105072084,17.857,0.00902798405080755,17.341,0.00876710933667771,16.225,0.0082028919316992
13.65,0.00690104621680703,15.024,0.00759570097885046,16.14,0.00815991838382897,14.508,0.00733482626472061,16.912,0.00855021931272091,16.054,0.00811643926480733,17.513,0.00885406757472099,20.26,0.0102428715276564,19.144,0.00967865412267793,15.281,0.00772563276476397,16.826,0.00850674019369927,16.311,0.00824637105072084,17.942,0.00907095759867778,17.341,0.00876710933667771,16.225,0.0082028919316992
13.736,0.00694452533582867,15.024,0.00759570097885046,16.14,0.00815991838382897,14.594,0.00737830538374226,16.912,0.00855021931272091,16.14,0.00815991838382897,17.513,0.00885406757472099,20.26,0.0102428715276564,19.144,0.00967865412267793,15.281,0.00772563276476397,16.826,0.00850674019369927,16.311,0.00824637105072084,17.942,0.00907095759867778,17.427,0.00881058845569935,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.14,0.00815991838382897,14.594,0.00737830538374226,16.912,0.00855021931272091,16.14,0.00815991838382897,17.599,0.00889754669374263,20.346,0.0102863506466781,19.23,0.00972213324169957,15.281,0.00772563276476397,16.826,0.00850674019369927,16.397,0.00828985016974248,17.942,0.00907095759867778,17.427,0.00881058845569935,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.14,0.00815991838382897,14.594,0.00737830538374226,16.912,0.00855021931272091,16.14,0.00815991838382897,17.599,0.00889754669374263,20.346,0.0102863506466781,19.23,0.00972213324169957,15.281,0.00772563276476397,16.826,0.00850674019369927,16.397,0.00828985016974248,17.942,0.00907095759867778,17.427,0.00881058845569935,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.225,0.0082028919316992,14.594,0.00737830538374226,16.998,0.00859369843174256,16.14,0.00815991838382897,17.599,0.00889754669374263,20.346,0.0102863506466781,19.23,0.00972213324169957,15.367,0.00776911188378561,16.826,0.00850674019369927,16.397,0.00828985016974248,17.942,0.00907095759867778,17.513,0.00885406757472099,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.225,0.0082028919316992,14.594,0.00737830538374226,16.998,0.00859369843174256,16.14,0.00815991838382897,17.599,0.00889754669374263,20.432,0.0103298297656997,19.23,0.00972213324169957,15.367,0.00776911188378561,16.912,0.00855021931272091,16.397,0.00828985016974248,17.942,0.00907095759867778,17.513,0.00885406757472099,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.225,0.0082028919316992,14.594,0.00737830538374226,16.998,0.00859369843174256,16.14,0.00815991838382897,17.685,0.00894102581276427,20.432,0.0103298297656997,19.23,0.00972213324169957,15.367,0.00776911188378561,16.912,0.00855021931272091,16.397,0.00828985016974248,18.028,0.00911443671769942,17.599,0.00889754669374263,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.225,0.0082028919316992,14.594,0.00737830538374226,16.998,0.00859369843174256,16.14,0.00815991838382897,17.685,0.00894102581276427,20.432,0.0103298297656997,19.316,0.00976561236072122,15.453,0.00781259100280726,16.998,0.00859369843174256,16.483,0.00833332928876412,18.028,0.00911443671769942,17.599,0.00889754669374263,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.225,0.0082028919316992,14.594,0.00737830538374226,16.998,0.00859369843174256,16.14,0.00815991838382897,17.685,0.00894102581276427,20.518,0.0103733088847214,19.402,0.00980909147974286,15.453,0.00781259100280726,16.998,0.00859369843174256,16.483,0.00833332928876412,18.028,0.00911443671769942,17.599,0.00889754669374263,16.311,0.00824637105072084
13.736,0.00694452533582867,15.109,0.00763867452672069,16.225,0.0082028919316992,14.68,0.0074217845027639,16.998,0.00859369843174256,16.14,0.00815991838382897,17.771,0.00898450493178592,20.518,0.0103733088847214,19.402,0.00980909147974286,15.453,0.00781259100280726,16.998,0.00859369843174256,16.483,0.00833332928876412,18.028,0.00911443671769942,17.599,0.00889754669374263,16.311,0.00824637105072084
13.822,0.00698800445485031,15.195,0.00768215364574233,16.225,0.0082028919316992,14.68,0.0074217845027639,16.998,0.00859369843174256,16.14,0.00815991838382897,17.771,0.00898450493178592,20.518,0.0103733088847214,19.402,0.00980909147974286,15.453,0.00781259100280726,17.084,0.0086371775507642,16.483,0.00833332928876412,18.028,0.00911443671769942,17.599,0.00889754669374263,16.397,0.00828985016974248
13.822,0.00698800445485031,15.195,0.00768215364574233,16.225,0.0082028919316992,14.68,0.0074217845027639,16.998,0.00859369843174256,16.225,0.0082028919316992,17.771,0.00898450493178592,20.518,0.0103733088847214,19.402,0.00980909147974286,15.453,0.00781259100280726,17.084,0.0086371775507642,16.483,0.00833332928876412,18.028,0.00911443671769942,17.599,0.00889754669374263,16.397,0.00828985016974248
13.822,0.00698800445485031,15.195,0.00768215364574233,16.225,0.0082028919316992,14.68,0.0074217845027639,16.998,0.00859369843174256,16.225,0.0082028919316992,17.771,0.00898450493178592,20.604,0.010416788003743,19.402,0.00980909147974286,15.453,0.00781259100280726,17.084,0.0086371775507642,16.569,0.00837680840778576,18.114,0.00915791583672107,17.685,0.00894102581276427,16.397,0.00828985016974248
